year,sippst,age,race,mardum,ed,ui_yn,spell,dur,templayoff,censrd,seam1wks,seam2wks,hh_twlth,unemprate,gind,occ,annwg,wba,avgwba,hh_theq,hh_liq,hh_netliq,l_avgwba,l_maxwba,l_wba,l_annwg_spl1,l_annwg_spl2,l_annwg_spl3,l_annwg_spl4,l_annwg_spl5,l_annwg_spl6,l_annwg_spl7,l_annwg_spl8,l_annwg_spl9,l_annwg_spl10,id,hasmortg,l_hh_twlth,maxwba,l_annwg,unemprate2,year1,year2,year3,ind99,ind4,delta
1991,Florida,48,White,1,14,yes,1,9,0,0,9,26,49149,7.5,8,5,35267.887,215.91409,151.3222,28308.736,15640.817,13721.581,5.0194116,5.3748808,5.3748808,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.087367922,18909,1,10.802611,215.91414,10.470728,56.25,0,1,0,0,0,1
1991,Texas,46,White,1,16,yes,2,9,0,0,13,30,163850,7.0999999,4,1,57442.746,214.95448,163.24066,81567.547,63334.801,63334.801,5.0952253,5.3704262,5.3704262,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.57518375,18910,0,12.006706,214.95445,10.958544,50.41,0,1,0,0,1,1
1993,New York,29,White,0,18,yes,2,34,0,0,17,34,108297,7.6999998,99,99,25344.041,131.8111,181.01723,70057.008,19373.447,18468.949,5.1985922,5.6034074,4.8813696,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.055888843,0,18918,1,11.592632,271.34943,10.140299,59.289997,0,1,0,1,0,1
1993,Oklahoma,39,White,1,12,yes,2,17,0,1,17,,19425,6.3000002,99,99,13111.606,110.62125,148.5367,9044.9824,1808.9965,1582.8718,5.0008321,5.3333468,4.7061124,8.3230162,.44986501,.27958801,.220351,.195071,.01336167,0,0,0,0,18921,0,9.8743162,207.13005,9.4812527,39.690002,0,1,0,1,0,0
1993,Florida,53,White,1,13,yes,1,48,0,0,4,22,53256,7,2,6,24170.002,226.12456,151.19592,13276.225,27386.396,17889.166,5.0185766,5.4210858,5.4210858,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.0084578516,0,18923,1,10.882866,226.12453,10.092868,49,0,1,0,0,0,1
1994,Connecticut,51,White,1,4,yes,1,20,0,0,17,35,11125,5.8000002,99,99,34855.098,175.35207,195.75015,0,607.64038,-2479.0669,5.2768393,5.7520776,5.1667957,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.075594813,18924,1,9.3169498,314.84409,10.458955,33.640003,0,1,0,1,0,1
1991,Pennsylvania,34,White,1,12,yes,2,17,0,0,17,35,72629,7.4000001,99,99,7974.4272,136.57855,189.14076,38384.727,29512.098,25049.873,5.2424917,5.6321034,4.9169002,8.3230162,.44986501,.21111444,0,0,0,0,0,0,0,18929,0,11.19312,279.24887,8.9839954,54.760002,0,1,0,1,0,1
1999,Pennsylvania,38,White,1,13,yes,1,3,0,0,9,,71632,4.3000002,4,5,44121.055,271.02618,196.56776,34517.82,2118.1873,1804.3817,5.2810073,5.7260165,5.6022153,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.31133261,18930,1,11.179297,306.74493,10.694693,18.490002,0,0,1,0,1,1
1998,California,47,White,1,7,yes,3,23,0,0,8,25,500,6.0999999,4,5,6410.7148,114.88207,123.78011,0,0,-1603.6809,4.8185067,5.2172337,4.743906,8.3230162,.4427101,0,0,0,0,0,0,0,0,18933,0,6.2146082,184.42329,8.7657261,37.209999,0,0,1,0,1,1
1994,Michigan,22,White,1,13,yes,2,8,0,0,18,35,22476,5.9000001,4,5,22566.475,160.47305,187.64534,9701.0801,1426.9407,1419.8853,5.2345538,5.5545144,5.078126,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.16857547,0,0,18934,1,10.020204,258.40146,10.02422,34.810001,0,1,0,0,1,1
1994,New York,46,White,0,17,yes,1,35,0,0,13,31,162848,7.5,6,3,49150.961,215.48422,179.33769,12346.829,128625.73,128008.39,5.1892705,5.5781245,5.3728876,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.41929141,18937,0,12.000572,264.57495,10.802651,56.25,0,1,0,0,0,1
1991,Rhode Island,37,White,0,12,yes,2,32,0,0,6,24,203825,9,6,3,14094.872,132.25797,196.12677,161407.78,23606.607,23606.607,5.2787614,5.6112695,4.8847542,8.3230162,.44986501,.27958801,.220351,.195071,.085674979,0,0,0,0,18938,1,12.225017,273.49121,9.553566,81,0,1,0,0,0,1
1988,California,62,White,1,18,yes,2,4,0,0,4,,95899,5.3000002,2,1,29584.822,183.39983,135.10822,103851.8,441.92728,-4861.2002,4.906076,5.2116685,5.2116685,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.21060629,0,18942,1,11.471051,183.39981,10.295016,28.090002,1,0,0,0,0,1
1993,New York,60,White,1,12,yes,1,9,0,0,9,27,203147,7.8000002,5,6,30781.883,271.34946,181.01723,113062.28,58067.883,57977.43,5.1985922,5.6034074,5.6034074,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.2502715,0,18944,0,12.221685,271.34943,10.334682,60.840004,0,1,0,0,0,1
1992,California,54,White,1,6,yes,1,8,0,0,13,31,3500,8.3999996,4,5,12743.948,185.77249,141.66464,0,0,0,4.9534626,5.3672009,5.2245226,8.3230162,.44986501,.27958801,.220351,.1799922,0,0,0,0,0,18945,0,8.1605186,214.26227,9.4528122,70.55999,0,1,0,0,1,1
1992,California,31,White,1,16,yes,1,18,0,0,18,35,3632,9.3000002,99,99,16246.671,145.74832,141.66464,0,278.54099,278.54099,4.9534626,5.3672009,4.9818811,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.040617425,0,0,0,18946,0,8.1975384,214.26227,9.6956434,86.490005,0,1,0,1,0,1
1993,Florida,38,White,1,12,yes,1,34,0,0,17,34,-500,7.3000002,99,99,19295.963,188.76064,151.19592,0,0,0,5.0185766,5.4210858,5.2404799,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.012005986,0,0,18947,0,,226.12453,9.867651,53.290001,0,1,0,1,0,1
1992,Arizona,24,White,0,12,yes,3,17,0,0,17,34,67082,7.3000002,99,99,9617.582,89.78759,136.70866,57757.66,53.099785,-785.31787,4.9178519,5.1494775,4.4974465,8.3230162,.44986501,.27958801,.11887957,0,0,0,0,0,0,18948,0,11.113671,172.34142,9.1713486,53.290001,0,1,0,1,0,1
1986,Georgia,28,Black,1,0,yes,1,16,0,1,16,,0,5.6999998,4,7,19080.291,111.76252,131.59439,0,0,0,4.8797245,5.152801,4.7163763,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.00076598022,0,0,18954,0,,172.91516,9.856411,32.489998,1,0,0,0,1,0
1986,Pennsylvania,61,White,1,7,yes,1,69,0,1,17,35,16500,7.3000002,99,99,15958.279,231.48152,184.92381,11925.183,5366.332,5366.332,5.219944,5.6228046,5.4445,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.022707421,0,0,0,18955,0,9.7111158,276.66425,9.6777334,53.290001,1,0,0,1,0,0
1992,Illinois,30,White,0,12,yes,1,8,0,0,8,25,9200,8.1000004,6,3,17107.447,135.69669,170.67389,0,6707.3413,6055.2388,5.1397548,5.2950978,4.9104223,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.092243627,0,0,0,18957,0,9.1269588,199.35713,9.7472696,65.610008,0,1,0,0,0,1
1998,Texas,39,White,0,12,yes,2,48,0,1,18,35,30624,4.8000002,99,99,10603.538,167.02472,166.61443,22451.533,1703.1091,-5513.4551,5.1156821,5.4139442,5.1181417,8.3230162,.44986501,.27958801,.21647383,0,0,0,0,0,0,18958,0,10.329539,224.51538,9.2689428,23.040001,0,0,1,1,0,0
1993,New Mexico,31,White,1,12,yes,1,1,0,0,1,,59899,7.5,4,5,12641.268,172.75916,130.35628,0,54404.664,53047.918,4.8702712,5.1518984,5.1518984,8.3230162,.44986501,.27958801,.220351,.17190218,0,0,0,0,0,18963,0,11.000415,172.75914,9.4447222,56.25,0,1,0,0,1,1
1994,Massachusetts,58,White,1,8,yes,1,33,0,1,16,33,201077,6.0999999,3,5,25563.227,218.50929,209.07591,127529.52,32983.672,32983.672,5.3426976,5.6581669,5.3868284,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.064500526,0,18964,1,12.211443,286.62274,10.148911,37.209999,0,1,0,0,0,0
1990,Pennsylvania,32,White,0,12,yes,2,33,0,0,8,25,156200,5.6999998,7,2,7470,167.72316,188.53,150000,600,-1800,5.2392573,5.6347895,5.1223149,8.3230162,.44986501,.14576963,0,0,0,0,0,0,0,18965,0,11.958893,279.99997,8.9186506,32.489998,0,1,0,0,0,1
1993,Texas,45,White,0,16,yes,1,38,0,0,12,30,7750,6.9000001,6,2,6838.0063,221.60207,166.1111,0,271.34946,-6512.3872,5.1126571,5.4008832,5.4008832,8.3230162,.44986501,.057370692,0,0,0,0,0,0,0,18967,0,8.9554482,221.60205,8.8302517,47.610001,0,1,0,0,0,1
1993,California,34,White,0,0,yes,2,4,0,0,4,21,14135,9.3999996,1,7,5653.1138,52.133457,141.02936,6707.7588,4494.4517,1012.1335,4.9489679,5.3377042,3.9538069,8.3230162,.31694621,0,0,0,0,0,0,0,0,18969,1,9.5564089,208.03455,8.6399622,88.359993,0,1,0,0,0,1
1991,Texas,28,White,0,12,yes,1,2,0,0,4,22,10349,6.5,4,5,60229.477,214.95448,163.24066,1919.2365,4797.1313,4797.1313,5.0952253,5.3704262,5.3704262,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.29894999,.62255752,18985,1,9.2446451,214.95445,11.005918,42.25,0,1,0,0,1,1
1992,Oklahoma,38,White,1,12,yes,1,29,0,0,16,34,19425,5.5,4,6,27127.469,192.50516,148.58624,9315.752,1863.1504,1630.2566,5.0011654,5.285708,5.2601228,8.3230162,.44986501,.27958801,.220351,.195071,.187135,.200619,.228765,.1238925,0,18996,0,9.8743162,197.49396,10.208302,30.25,0,1,0,0,1,1
